year,county_id,county_name,condition,nhs_type,deck_area_thou,count_bridges
2015,42029,Chester,Poor,Non-NHS,166.8,107
2015,42045,Delaware,All,All,3454,361
2015,42045,Delaware,All,NHS,2680.6,170
2015,42045,Delaware,All,Non-NHS,773.4,191
2015,42045,Delaware,Fair,All,2100.8,203
2015,42045,Delaware,Fair,NHS,1724.7,100
2015,42045,Delaware,Fair,Non-NHS,376.1,103
2015,42045,Delaware,Good,All,1038.1,86
2015,42045,Delaware,Good,NHS,860.5,53
2015,42045,Delaware,Good,Non-NHS,177.6,33
2015,42045,Delaware,Poor,All,315.1,72
2015,42045,Delaware,Poor,NHS,95.4,17
2015,42045,Delaware,Poor,Non-NHS,219.8,55
2015,34015,Gloucester,All,All,2455.9,242
2015,34015,Gloucester,All,NHS,1502.3,91
2015,34015,Gloucester,All,Non-NHS,953.5,151
2015,34015,Gloucester,Fair,All,1479.4,137
2015,34015,Gloucester,Fair,NHS,1159.8,61
2015,34015,Gloucester,Fair,Non-NHS,319.6,76
2015,34015,Gloucester,Good,All,888.5,91
2015,34015,Gloucester,Good,NHS,314,25
2015,34015,Gloucester,Good,Non-NHS,574.4,66
2015,34015,Gloucester,Poor,All,88,14
2015,34015,Gloucester,Poor,NHS,28.5,5
2015,34015,Gloucester,Poor,Non-NHS,59.5,9
2015,34021,Mercer,All,All,3554.1,401
2015,34021,Mercer,All,NHS,2425,201
2015,34021,Mercer,All,Non-NHS,1129.1,200
2015,34021,Mercer,Fair,All,1227.9,176
2015,34021,Mercer,Fair,NHS,815.6,87
2015,34021,Mercer,Fair,Non-NHS,412.2,89
2015,34021,Mercer,Good,All,2121.7,179
2015,34021,Mercer,Good,NHS,1526.8,100
2015,34021,Mercer,Good,Non-NHS,595,79
2015,34021,Mercer,Poor,All,204.5,46
2015,34021,Mercer,Poor,NHS,82.6,14
2015,34021,Mercer,Poor,Non-NHS,121.8,32
2015,42091,Montgomery,All,All,5374.6,762
2015,42091,Montgomery,All,NHS,4101.6,330
2015,42091,Montgomery,All,Non-NHS,1273,432
2015,42091,Montgomery,Fair,All,3279.9,376
2015,42091,Montgomery,Fair,NHS,2750.4,198
2015,42091,Montgomery,Fair,Non-NHS,529.5,178
2015,42091,Montgomery,Good,All,1365.4,202
2015,42091,Montgomery,Good,NHS,926.9,83
2015,42091,Montgomery,Good,Non-NHS,438.4,119
2015,42091,Montgomery,Poor,All,729.4,184
2015,42091,Montgomery,Poor,NHS,424.3,49
2015,42091,Montgomery,Poor,Non-NHS,305.1,135
2015,42101,Philadelphia,All,All,15701.4,579
2015,42101,Philadelphia,All,NHS,13933,358
2015,42101,Philadelphia,All,Non-NHS,1768.3,221
2015,42101,Philadelphia,Fair,All,12423.9,375
2015,42101,Philadelphia,Fair,NHS,11386.5,263
2015,42101,Philadelphia,Fair,Non-NHS,1037.5,112
2015,42101,Philadelphia,Good,All,1264.6,93
2015,42101,Philadelphia,Good,NHS,971.6,49
2015,42101,Philadelphia,Good,Non-NHS,293,44
2015,42101,Philadelphia,Poor,All,2012.9,111
2015,42101,Philadelphia,Poor,NHS,1575,46
2015,42101,Philadelphia,Poor,Non-NHS,437.9,65
2016,42017,Bucks,All,All,3621.1,675
2016,42017,Bucks,All,NHS,2298.7,219
2016,42017,Bucks,All,Non-NHS,1322.4,456
2016,42017,Bucks,Fair,All,2487.7,384
2016,42017,Bucks,Fair,NHS,1703,157
2016,42017,Bucks,Fair,Non-NHS,784.7,227
2016,42017,Bucks,Good,All,691.5,128
2016,42017,Bucks,Good,NHS,353.8,30
2016,42017,Bucks,Good,Non-NHS,337.8,98
2016,42017,Bucks,Poor,All,441.9,163
2016,42017,Bucks,Poor,NHS,242,32
2016,42017,Bucks,Poor,Non-NHS,199.9,131
2016,34005,Burlington,All,All,3272.8,362
2016,34005,Burlington,All,NHS,2464.2,131
2016,34005,Burlington,All,Non-NHS,808.6,231
2016,34005,Burlington,Fair,All,2135.3,225
2016,34005,Burlington,Fair,NHS,1657.1,84
2016,34005,Burlington,Fair,Non-NHS,478.2,141
2016,34005,Burlington,Good,All,1052.7,106
2016,34005,Burlington,Good,NHS,777.9,40
2016,34005,Burlington,Good,Non-NHS,274.8,66
2016,34005,Burlington,Poor,All,84.8,31
2016,34005,Burlington,Poor,NHS,29.1,7
2016,34005,Burlington,Poor,Non-NHS,55.6,24
2016,34007,Camden,All,All,3819,265
2016,34007,Camden,All,NHS,3210.1,153
2016,34007,Camden,All,Non-NHS,608.9,112
2016,34007,Camden,Fair,All,3194.4,191
2016,34007,Camden,Fair,NHS,2731.7,108
2016,34007,Camden,Fair,Non-NHS,462.8,83
2016,34007,Camden,Good,All,420.6,49
2016,34007,Camden,Good,NHS,320.4,33
2016,34007,Camden,Good,Non-NHS,100.3,16
2016,34007,Camden,Poor,All,203.9,25
2016,34007,Camden,Poor,NHS,158,12
2016,34007,Camden,Poor,Non-NHS,45.9,13
2016,42029,Chester,All,All,2318.9,630
2016,42029,Chester,All,NHS,1056.6,161
2016,42029,Chester,All,Non-NHS,1262.3,469
2016,42029,Chester,Fair,All,1371,358
2016,42029,Chester,Fair,NHS,733.8,112
2016,42029,Chester,Fair,Non-NHS,637.2,246
2016,42029,Chester,Good,All,721.3,152
2016,42029,Chester,Good,NHS,263.1,37
2016,42029,Chester,Good,Non-NHS,458.3,115
2016,42029,Chester,Poor,All,226.6,120
2016,42029,Chester,Poor,NHS,59.7,12
2016,42029,Chester,Poor,Non-NHS,166.8,108
2016,42045,Delaware,All,All,3456.2,361
2016,42045,Delaware,All,NHS,2680.7,170
2016,42045,Delaware,All,Non-NHS,775.5,191
2016,42045,Delaware,Fair,All,2100.4,204
2016,42045,Delaware,Fair,NHS,1722.3,100
2016,42045,Delaware,Fair,Non-NHS,378.1,104
2016,42045,Delaware,Good,All,1051.1,87
2016,42045,Delaware,Good,NHS,870.9,55
2016,42045,Delaware,Good,Non-NHS,180.3,32
2016,42045,Delaware,Poor,All,304.7,70
2016,42045,Delaware,Poor,NHS,87.5,15
2016,42045,Delaware,Poor,Non-NHS,217.2,55
2016,34015,Gloucester,All,All,2459.5,242
2016,34015,Gloucester,All,NHS,1504.7,91
2016,34015,Gloucester,All,Non-NHS,954.7,151
2016,34015,Gloucester,Fair,All,1513.1,139
2016,34015,Gloucester,Fair,NHS,1170.3,63
2016,34015,Gloucester,Fair,Non-NHS,342.8,76
2016,34015,Gloucester,Good,All,859.1,90
2016,34015,Gloucester,Good,NHS,306.6,24
2016,34015,Gloucester,Good,Non-NHS,552.5,66
2016,34015,Gloucester,Poor,All,87.3,13
2016,34015,Gloucester,Poor,NHS,27.9,4
2016,34015,Gloucester,Poor,Non-NHS,59.5,9
2016,34021,Mercer,All,All,3565.6,401
2016,34021,Mercer,All,NHS,2436.5,201
2016,34021,Mercer,All,Non-NHS,1129.2,200
2016,34021,Mercer,Fair,All,1190.9,173
2016,34021,Mercer,Fair,NHS,785.9,86
2016,34021,Mercer,Fair,Non-NHS,405,87
2016,34021,Mercer,Good,All,2127.4,175
2016,34021,Mercer,Good,NHS,1531.6,99
2016,34021,Mercer,Good,Non-NHS,595.7,76
2016,34021,Mercer,Poor,All,247.4,53
2016,34021,Mercer,Poor,NHS,118.9,16
2016,34021,Mercer,Poor,Non-NHS,128.4,37
2016,42091,Montgomery,All,All,5335.9,762
2016,42091,Montgomery,All,NHS,4047.6,328
2016,42091,Montgomery,All,Non-NHS,1288.2,434
2016,42091,Montgomery,Fair,All,3139.4,366
2016,42091,Montgomery,Fair,NHS,2629.3,189
2016,42091,Montgomery,Fair,Non-NHS,510.2,177
2016,42091,Montgomery,Good,All,1464.4,210
2016,42091,Montgomery,Good,NHS,990.6,88
2016,42091,Montgomery,Good,Non-NHS,473.9,122
2016,42091,Montgomery,Poor,All,732,186
2016,42091,Montgomery,Poor,NHS,427.8,51
2016,42091,Montgomery,Poor,Non-NHS,304.2,135
2016,42101,Philadelphia,All,All,15635.4,579
2016,42101,Philadelphia,All,NHS,13714.7,350
2016,42101,Philadelphia,All,Non-NHS,1920.6,229
2016,42101,Philadelphia,Fair,All,12416.3,379
2016,42101,Philadelphia,Fair,NHS,11362.3,263
2016,42101,Philadelphia,Fair,Non-NHS,1054,116
2016,42101,Philadelphia,Good,All,1235.8,90
2016,42101,Philadelphia,Good,NHS,833.3,43
2016,42101,Philadelphia,Good,Non-NHS,402.5,47
2016,42101,Philadelphia,Poor,All,1983.3,110
2016,42101,Philadelphia,Poor,NHS,1519.1,44
2016,42101,Philadelphia,Poor,Non-NHS,464.1,66
2017,42017,Bucks,All,All,3599.1,672
2017,42017,Bucks,All,NHS,2290.4,217
2017,42017,Bucks,All,Non-NHS,1308.7,455
2017,42017,Bucks,Fair,All,2477.4,392
2017,42017,Bucks,Fair,NHS,1692.3,158
2017,42017,Bucks,Fair,Non-NHS,785.2,234
2017,42017,Bucks,Good,All,687.5,130
2017,42017,Bucks,Good,NHS,362.2,31
2017,42017,Bucks,Good,Non-NHS,325.2,99
2017,42017,Bucks,Poor,All,434.2,150
2017,42017,Bucks,Poor,NHS,235.9,28
2017,42017,Bucks,Poor,Non-NHS,198.3,122
2017,34005,Burlington,All,All,3318.6,361
2017,34005,Burlington,All,NHS,2506.3,132
2017,34005,Burlington,All,Non-NHS,812.3,229
2017,34005,Burlington,Fair,All,2123.4,226
2017,34005,Burlington,Fair,NHS,1654.7,87
2017,34005,Burlington,Fair,Non-NHS,468.7,139
2017,34005,Burlington,Good,All,1110.7,104
2017,34005,Burlington,Good,NHS,822.6,38
2017,34005,Burlington,Good,Non-NHS,288.1,66
2017,34005,Burlington,Poor,All,84.5,31
2017,34005,Burlington,Poor,NHS,29.1,7
2017,34005,Burlington,Poor,Non-NHS,55.4,24
2017,34007,Camden,All,All,3827,263
2017,34007,Camden,All,NHS,3210.5,151
2017,34007,Camden,All,Non-NHS,616.5,112
2017,34007,Camden,Fair,All,3193.1,189
2017,34007,Camden,Fair,NHS,2718.8,105
2017,34007,Camden,Fair,Non-NHS,474.3,84
2017,34007,Camden,Good,All,430.2,51
2017,34007,Camden,Good,NHS,333.7,34
2017,34007,Camden,Good,Non-NHS,96.5,17
2017,34007,Camden,Poor,All,203.8,23
2017,34007,Camden,Poor,NHS,158,12
2017,34007,Camden,Poor,Non-NHS,45.7,11
2017,42029,Chester,All,All,2315,627
2017,42029,Chester,All,NHS,1046.5,158
2017,42029,Chester,All,Non-NHS,1268.5,469
2017,42029,Chester,Fair,All,1315.5,349
2017,42029,Chester,Fair,NHS,723.9,112
2017,42029,Chester,Fair,Non-NHS,591.6,237
2017,42029,Chester,Good,All,761.6,160
2017,42029,Chester,Good,NHS,268.5,36
2017,42029,Chester,Good,Non-NHS,493.1,124
2017,42029,Chester,Poor,All,237.9,118
2017,42029,Chester,Poor,NHS,54.1,10
2017,42029,Chester,Poor,Non-NHS,183.8,108
2017,42045,Delaware,All,All,3436.3,360
2017,42045,Delaware,All,NHS,2683,170
2017,42045,Delaware,All,Non-NHS,753.4,190
2017,42045,Delaware,Fair,All,2330.2,211
2017,42045,Delaware,Fair,NHS,1921.7,103
2017,42045,Delaware,Fair,Non-NHS,408.5,108
2017,42045,Delaware,Good,All,816.2,86
2017,42045,Delaware,Good,NHS,673.7,52
2017,42045,Delaware,Good,Non-NHS,142.4,34
2017,42045,Delaware,Poor,All,290,63
2017,42045,Delaware,Poor,NHS,87.5,15
2017,42045,Delaware,Poor,Non-NHS,202.5,48
2017,34015,Gloucester,All,All,2461.3,242
2017,34015,Gloucester,All,NHS,1512.9,92
2017,34015,Gloucester,All,Non-NHS,948.4,150
2017,34015,Gloucester,Fair,All,1595.7,146
2017,34015,Gloucester,Fair,NHS,1239.7,67
2017,34015,Gloucester,Fair,Non-NHS,356.1,79
2017,34015,Gloucester,Good,All,779.1,84
2017,34015,Gloucester,Good,NHS,245.4,21
2017,34015,Gloucester,Good,Non-NHS,533.7,63
2017,34015,Gloucester,Poor,All,86.4,12
2017,34015,Gloucester,Poor,NHS,27.9,4
2017,34015,Gloucester,Poor,Non-NHS,58.6,8
2017,34021,Mercer,All,All,3580.2,402
2017,34021,Mercer,All,NHS,2441.1,202
2017,34021,Mercer,All,Non-NHS,1139.1,200
2017,34021,Mercer,Fair,All,1180.2,172
2017,34021,Mercer,Fair,NHS,792.1,86
2017,34021,Mercer,Fair,Non-NHS,388.1,86
2017,34021,Mercer,Good,All,2137.8,178
2017,34021,Mercer,Good,NHS,1539.6,101
2017,34021,Mercer,Good,Non-NHS,598.3,77
2017,34021,Mercer,Poor,All,262.1,52
2017,34021,Mercer,Poor,NHS,109.4,15
2017,34021,Mercer,Poor,Non-NHS,152.7,37
2017,42091,Montgomery,All,All,5534.7,767
2017,42091,Montgomery,All,NHS,4196,326
2017,42091,Montgomery,All,Non-NHS,1338.7,441
2017,42091,Montgomery,Fair,All,3336.6,374
2017,42091,Montgomery,Fair,NHS,2817.5,191
2017,42091,Montgomery,Fair,Non-NHS,519.1,183
2017,42091,Montgomery,Good,All,1593,222
2017,42091,Montgomery,Good,NHS,1067.1,92
2017,42091,Montgomery,Good,Non-NHS,525.9,130
2017,42091,Montgomery,Poor,All,605.2,171
2017,42091,Montgomery,Poor,NHS,311.4,43
2017,42091,Montgomery,Poor,Non-NHS,293.7,128
2017,42101,Philadelphia,All,All,15509.4,574
2017,42101,Philadelphia,All,NHS,13562.3,343
2017,42101,Philadelphia,All,Non-NHS,1947.1,231
2017,42101,Philadelphia,Fair,All,12446.5,383
2017,42101,Philadelphia,Fair,NHS,11341.9,263
2017,42101,Philadelphia,Fair,Non-NHS,1104.6,120
2017,42101,Philadelphia,Good,All,1246.4,91
2017,42101,Philadelphia,Good,NHS,830.6,42
2017,42101,Philadelphia,Good,Non-NHS,415.8,49
2017,42101,Philadelphia,Poor,All,1816.5,100
2017,42101,Philadelphia,Poor,NHS,1389.8,38
2017,42101,Philadelphia,Poor,Non-NHS,426.7,62
2018,42017,Bucks,All,All,3667.4,669
2018,42017,Bucks,All,NHS,2230,216
2018,42017,Bucks,All,Non-NHS,1437.5,453
2018,42017,Bucks,Fair,All,2598.5,393
2018,42017,Bucks,Fair,NHS,1750,159
2018,42017,Bucks,Fair,Non-NHS,848.5,234
2018,42017,Bucks,Good,All,596.9,131
2018,42017,Bucks,Good,NHS,262.2,30
2018,42017,Bucks,Good,Non-NHS,334.7,101
2018,42017,Bucks,Poor,All,472.1,145
2018,42017,Bucks,Poor,NHS,217.8,27
2018,42017,Bucks,Poor,Non-NHS,254.3,118
2018,34005,Burlington,All,All,3313.2,360
2018,34005,Burlington,All,NHS,2506.3,132
2018,34005,Burlington,All,Non-NHS,806.9,228
2018,34005,Burlington,Fair,All,2174.6,226
2018,34005,Burlington,Fair,NHS,1703.9,87
2018,34005,Burlington,Fair,Non-NHS,470.7,139
2018,34005,Burlington,Good,All,1054.3,101
2018,34005,Burlington,Good,NHS,770.3,37
2018,34005,Burlington,Good,Non-NHS,284,64
2018,34005,Burlington,Poor,All,84.2,33
2018,34005,Burlington,Poor,NHS,32.1,8
2018,34005,Burlington,Poor,Non-NHS,52.2,25
2018,34007,Camden,All,All,3806.9,260
2018,34007,Camden,All,NHS,3186.5,149
2018,34007,Camden,All,Non-NHS,620.4,111
2018,34007,Camden,Fair,All,3189.5,186
2018,34007,Camden,Fair,NHS,2714.2,103
2018,34007,Camden,Fair,Non-NHS,475.3,83
2018,34007,Camden,Good,All,411.5,51
2018,34007,Camden,Good,NHS,314.3,34
2018,34007,Camden,Good,Non-NHS,97.3,17
2018,34007,Camden,Poor,All,205.9,23
2018,34007,Camden,Poor,NHS,158,12
2018,34007,Camden,Poor,Non-NHS,47.9,11
2018,42029,Chester,All,All,2411.6,673
2018,42029,Chester,All,NHS,1157,163
2018,42029,Chester,All,Non-NHS,1254.6,510
2018,42029,Chester,Fair,All,1366.1,368
2018,42029,Chester,Fair,NHS,719.9,110
2018,42029,Chester,Fair,Non-NHS,646.2,258
2018,42029,Chester,Good,All,795.7,184
2018,42029,Chester,Good,NHS,374.8,41
2018,42029,Chester,Good,Non-NHS,420.9,143
2018,42029,Chester,Poor,All,249.8,121
2018,42029,Chester,Poor,NHS,62.3,12
2018,42029,Chester,Poor,Non-NHS,187.5,109
2018,42045,Delaware,All,All,3915.5,363
2018,42045,Delaware,All,NHS,3152.5,170
2018,42045,Delaware,All,Non-NHS,763,193
2018,42045,Delaware,Fair,All,2807.1,213
2018,42045,Delaware,Fair,NHS,2396.5,104
2018,42045,Delaware,Fair,Non-NHS,410.6,109
2018,42045,Delaware,Good,All,825.6,89
2018,42045,Delaware,Good,NHS,673.7,52
2018,42045,Delaware,Good,Non-NHS,151.9,37
2018,42045,Delaware,Poor,All,282.8,61
2018,42045,Delaware,Poor,NHS,82.3,14
2018,42045,Delaware,Poor,Non-NHS,200.5,47
2018,34015,Gloucester,All,All,2461.5,242
2018,34015,Gloucester,All,NHS,1513.1,92
2018,34015,Gloucester,All,Non-NHS,948.4,150
2018,34015,Gloucester,Fair,All,1600.9,147
2018,34015,Gloucester,Fair,NHS,1244.8,68
2018,34015,Gloucester,Fair,Non-NHS,356.1,79
2018,34015,Gloucester,Good,All,774.2,83
2018,34015,Gloucester,Good,NHS,240.4,20
2018,34015,Gloucester,Good,Non-NHS,533.7,63
2018,34015,Gloucester,Poor,All,86.4,12
2018,34015,Gloucester,Poor,NHS,27.9,4
2018,34015,Gloucester,Poor,Non-NHS,58.6,8
2018,34021,Mercer,All,All,3576,402
2018,34021,Mercer,All,NHS,2433,201
2018,34021,Mercer,All,Non-NHS,1143,201
2018,34021,Mercer,Fair,All,1198,173
2018,34021,Mercer,Fair,NHS,799.6,88
2018,34021,Mercer,Fair,Non-NHS,398.5,85
2018,34021,Mercer,Good,All,2115.1,176
2018,34021,Mercer,Good,NHS,1526.8,99
2018,34021,Mercer,Good,Non-NHS,588.4,77
2018,34021,Mercer,Poor,All,262.8,53
2018,34021,Mercer,Poor,NHS,106.6,14
2018,34021,Mercer,Poor,Non-NHS,156.2,39
2018,42091,Montgomery,All,All,5680.7,773
2018,42091,Montgomery,All,NHS,4292.3,330
2018,42091,Montgomery,All,Non-NHS,1388.4,443
2018,42091,Montgomery,Fair,All,3227.7,386
2018,42091,Montgomery,Fair,NHS,2643.6,190
2018,42091,Montgomery,Fair,Non-NHS,584,196
2018,42091,Montgomery,Good,All,1932.2,235
2018,42091,Montgomery,Good,NHS,1384,103
2018,42091,Montgomery,Good,Non-NHS,548.1,132
2018,42091,Montgomery,Poor,All,520.9,152
2018,42091,Montgomery,Poor,NHS,264.6,37
2018,42091,Montgomery,Poor,Non-NHS,256.3,115
2018,42101,Philadelphia,All,All,16729.7,583
2018,42101,Philadelphia,All,NHS,14748.9,346
2018,42101,Philadelphia,All,Non-NHS,1980.7,237
2018,42101,Philadelphia,Fair,All,13575.1,392
2018,42101,Philadelphia,Fair,NHS,12549,267
2018,42101,Philadelphia,Fair,Non-NHS,1026.1,125
2018,42101,Philadelphia,Good,All,1326.3,97
2018,42101,Philadelphia,Good,NHS,911.1,45
2018,42101,Philadelphia,Good,Non-NHS,415.2,52
2018,42101,Philadelphia,Poor,All,1828.3,94
2018,42101,Philadelphia,Poor,NHS,1288.8,34
2018,42101,Philadelphia,Poor,Non-NHS,539.5,60
2019,42017,Bucks,All,All,3952.2,676
2019,42017,Bucks,All,NHS,2543.9,219
2019,42017,Bucks,All,Non-NHS,1408.3,457
2019,42017,Bucks,Fair,All,2599.1,398
2019,42017,Bucks,Fair,NHS,1748.3,158
2019,42017,Bucks,Fair,Non-NHS,850.7,240
2019,42017,Bucks,Good,All,945.5,141
2019,42017,Bucks,Good,NHS,587.5,35
2019,42017,Bucks,Good,Non-NHS,358,106
2019,42017,Bucks,Poor,All,407.6,137
2019,42017,Bucks,Poor,NHS,208.1,26
2019,42017,Bucks,Poor,Non-NHS,199.6,111
2019,34005,Burlington,All,All,3310.5,360
2019,34005,Burlington,All,NHS,2503.4,132
2019,34005,Burlington,All,Non-NHS,807.1,228
2019,34005,Burlington,Fair,All,2183.8,226
2019,34005,Burlington,Fair,NHS,1714,87
2019,34005,Burlington,Fair,Non-NHS,469.8,139
2019,34005,Burlington,Good,All,1041.4,101
2019,34005,Burlington,Good,NHS,757.3,37
2019,34005,Burlington,Good,Non-NHS,284,64
2019,34005,Burlington,Poor,All,85.3,33
2019,34005,Burlington,Poor,NHS,32.1,8
2019,34005,Burlington,Poor,Non-NHS,53.2,25
2019,34007,Camden,All,All,3816.2,260
2019,34007,Camden,All,NHS,3195.8,149
2019,34007,Camden,All,Non-NHS,620.4,111
2019,34007,Camden,Fair,All,3194.6,187
2019,34007,Camden,Fair,NHS,2722.1,105
2019,34007,Camden,Fair,Non-NHS,472.4,82
2019,34007,Camden,Good,All,427.8,52
2019,34007,Camden,Good,NHS,322,34
2019,34007,Camden,Good,Non-NHS,105.8,18
2019,34007,Camden,Poor,All,193.8,21
2019,34007,Camden,Poor,NHS,151.7,10
2019,34007,Camden,Poor,Non-NHS,42.1,11
2019,42029,Chester,All,All,2364.7,677
2019,42029,Chester,All,NHS,1157,163
2019,42029,Chester,All,Non-NHS,1207.7,514
2019,42029,Chester,Fair,All,1374.1,377
2019,42029,Chester,Fair,NHS,729.8,111
2019,42029,Chester,Fair,Non-NHS,644.3,266
2019,42029,Chester,Good,All,783.5,187
2019,42029,Chester,Good,NHS,381.9,42
2019,42029,Chester,Good,Non-NHS,401.6,145
2019,42029,Chester,Poor,All,207.1,113
2019,42029,Chester,Poor,NHS,45.3,10
2019,42029,Chester,Poor,Non-NHS,161.8,103
2019,42045,Delaware,All,All,3463.9,379
2019,42045,Delaware,All,NHS,2681.4,169
2019,42045,Delaware,All,Non-NHS,782.5,210
2019,42045,Delaware,Fair,All,2335.5,225
2019,42045,Delaware,Fair,NHS,1908.2,102
2019,42045,Delaware,Fair,Non-NHS,427.2,123
2019,42045,Delaware,Good,All,830.3,93
2019,42045,Delaware,Good,NHS,675.7,53
2019,42045,Delaware,Good,Non-NHS,154.7,40
2019,42045,Delaware,Poor,All,298.1,61
2019,42045,Delaware,Poor,NHS,97.5,14
2019,42045,Delaware,Poor,Non-NHS,200.6,47
2019,34015,Gloucester,All,All,2463.7,242
2019,34015,Gloucester,All,NHS,1511.8,91
2019,34015,Gloucester,All,Non-NHS,951.9,151
2019,34015,Gloucester,Fair,All,1602.2,148
2019,34015,Gloucester,Fair,NHS,1243.5,67
2019,34015,Gloucester,Fair,Non-NHS,358.7,81
2019,34015,Gloucester,Good,All,790.9,83
2019,34015,Gloucester,Good,NHS,240.4,20
2019,34015,Gloucester,Good,Non-NHS,550.4,63
2019,34015,Gloucester,Poor,All,70.6,11
2019,34015,Gloucester,Poor,NHS,27.9,4
2019,34015,Gloucester,Poor,Non-NHS,42.8,7
2019,34021,Mercer,All,All,3989.2,408
2019,34021,Mercer,All,NHS,2819.8,206
2019,34021,Mercer,All,Non-NHS,1169.4,202
2019,34021,Mercer,Fair,All,1639,181
2019,34021,Mercer,Fair,NHS,1214.4,95
2019,34021,Mercer,Fair,Non-NHS,424.6,86
2019,34021,Mercer,Good,All,2110.5,177
2019,34021,Mercer,Good,NHS,1516.9,99
2019,34021,Mercer,Good,Non-NHS,593.5,78
2019,34021,Mercer,Poor,All,239.8,50
2019,34021,Mercer,Poor,NHS,88.5,12
2019,34021,Mercer,Poor,Non-NHS,151.3,38
2019,42091,Montgomery,All,All,5650.9,774
2019,42091,Montgomery,All,NHS,4307.8,326
2019,42091,Montgomery,All,Non-NHS,1343,448
2019,42091,Montgomery,Fair,All,3183.9,396
2019,42091,Montgomery,Fair,NHS,2627.7,190
2019,42091,Montgomery,Fair,Non-NHS,556.2,206
2019,42091,Montgomery,Good,All,2008.8,248
2019,42091,Montgomery,Good,NHS,1459.3,111
2019,42091,Montgomery,Good,Non-NHS,549.5,137
2019,42091,Montgomery,Poor,All,458.2,130
2019,42091,Montgomery,Poor,NHS,220.8,25
2019,42091,Montgomery,Poor,Non-NHS,237.4,105
2019,42101,Philadelphia,All,All,15680.8,585
2019,42101,Philadelphia,All,NHS,13708.7,345
2019,42101,Philadelphia,All,Non-NHS,1972.2,240
2019,42101,Philadelphia,Fair,All,12239.2,388
2019,42101,Philadelphia,Fair,NHS,11245.7,258
2019,42101,Philadelphia,Fair,Non-NHS,993.5,130
2019,42101,Philadelphia,Good,All,1536.4,105
2019,42101,Philadelphia,Good,NHS,1117.5,52
2019,42101,Philadelphia,Good,Non-NHS,418.9,53
2019,42101,Philadelphia,Poor,All,1905.2,92
2019,42101,Philadelphia,Poor,NHS,1345.5,35
2019,42101,Philadelphia,Poor,Non-NHS,559.7,57
2020,42017,Bucks,All,All,4005.6,675
2020,42017,Bucks,All,NHS,2581.7,217
2020,42017,Bucks,All,Non-NHS,1423.9,458
2020,42017,Bucks,Fair,All,2372.2,388
2020,42017,Bucks,Fair,NHS,1526.2,147
2020,42017,Bucks,Fair,Non-NHS,846,241
2020,42017,Bucks,Good,All,1158.7,150
2020,42017,Bucks,Good,NHS,785.3,40
2020,42017,Bucks,Good,Non-NHS,373.4,110
2020,42017,Bucks,Poor,All,474.7,137
2020,42017,Bucks,Poor,NHS,270.1,30
2020,42017,Bucks,Poor,Non-NHS,204.6,107
2020,34005,Burlington,All,All,3305.1,359
2020,34005,Burlington,All,NHS,2517.2,134
2020,34005,Burlington,All,Non-NHS,787.9,225
2020,34005,Burlington,Fair,All,2156.3,221
2020,34005,Burlington,Fair,NHS,1698.6,86
2020,34005,Burlington,Fair,Non-NHS,457.7,135
2020,34005,Burlington,Good,All,1063.2,104
2020,34005,Burlington,Good,NHS,780.4,39
2020,34005,Burlington,Good,Non-NHS,282.8,65
2020,34005,Burlington,Poor,All,85.7,34
2020,34005,Burlington,Poor,NHS,38.3,9
2020,34005,Burlington,Poor,Non-NHS,47.4,25
2020,34007,Camden,All,All,3841.1,258
2020,34007,Camden,All,NHS,3246.7,150
2020,34007,Camden,All,Non-NHS,594.4,108
2020,34007,Camden,Fair,All,3204,186
2020,34007,Camden,Fair,NHS,2768.2,108
2020,34007,Camden,Fair,Non-NHS,435.8,78
2020,34007,Camden,Good,All,449.7,53
2020,34007,Camden,Good,NHS,336.9,34
2020,34007,Camden,Good,Non-NHS,112.9,19
2020,34007,Camden,Poor,All,187.4,19
2020,34007,Camden,Poor,NHS,141.6,8
2020,34007,Camden,Poor,Non-NHS,45.7,11
2020,42029,Chester,All,All,2379,682
2020,42029,Chester,All,NHS,1156.6,163
2020,42029,Chester,All,Non-NHS,1222.4,519
2020,42029,Chester,Fair,All,1383.6,390
2020,42029,Chester,Fair,NHS,729.5,112
2020,42029,Chester,Fair,Non-NHS,654.1,278
2020,42029,Chester,Good,All,790.3,183
2020,42029,Chester,Good,NHS,377.9,41
2020,42029,Chester,Good,Non-NHS,412.4,142
2020,42029,Chester,Poor,All,205.2,109
2020,42029,Chester,Poor,NHS,49.2,10
2020,42029,Chester,Poor,Non-NHS,156,99
2020,42045,Delaware,All,All,3432.7,383
2020,42045,Delaware,All,NHS,2660.6,170
2020,42045,Delaware,All,Non-NHS,772.1,213
2020,42045,Delaware,Fair,All,2356.6,233
2020,42045,Delaware,Fair,NHS,1919,105
2020,42045,Delaware,Fair,Non-NHS,437.7,128
2020,42045,Delaware,Good,All,825.5,95
2020,42045,Delaware,Good,NHS,676.1,54
2020,42045,Delaware,Good,Non-NHS,149.4,41
2020,42045,Delaware,Poor,All,250.6,55
2020,42045,Delaware,Poor,NHS,65.6,11
2020,42045,Delaware,Poor,Non-NHS,185.1,44
2020,34015,Gloucester,All,All,2469.9,243
2020,34015,Gloucester,All,NHS,1545.8,91
2020,34015,Gloucester,All,Non-NHS,924,152
2020,34015,Gloucester,Fair,All,1621.9,150
